# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
21.5;1.75;32.68;3.48;11.313058825976288
22.0;6.0;23.5;4.22;2.327745690577044
20.5;5.0;23.5;4.22;3.0997419247414775
22.5;4.5;23.5;4.22;1.0384603988597736
21.5;3.5;23.5;4.22;2.1256528408938276
22.5;4.5;23.5;4.22;1.0384603988597736
23.0;7.0;25.23;7.78;2.3624775131204956
7.5;-6.5;25.23;7.78;22.76557269211561
15.0;2.25;25.23;7.78;11.629006836355373
11.5;-5.5;25.23;7.78;19.101604644636534
15.0;2.25;25.23;7.78;11.629006836355373
-21.0;-10.25;-23.9;-9.65;2.9614185789921676
-23.0;-9.75;-23.9;-9.65;0.9055385138137402
-22.0;-9.25;-23.9;-9.65;1.9416487838947585
-22.0;-9.75;-23.9;-9.65;1.9026297590440433
-22.5;-10.25;-23.9;-9.65;1.5231546211727802
-19.0;-10.25;-23.0;-10.55;4.011234224026316
-19.0;-10.25;-23.0;-10.55;4.011234224026316
-20.5;-9.75;-23.0;-10.55;2.6248809496813377
-18.5;-10.25;-23.0;-10.55;4.509988913511872
-19.0;-9.75;-23.0;-10.55;4.079215610874228
-1.5;-6.0;-19.65;-10.7;18.748666619255886
-16.0;-10.25;-19.65;-10.7;3.6776351096866566
-16.0;-10.25;-19.65;-10.7;3.6776351096866566
-19.5;-10.25;-19.65;-10.7;0.4743416490252558
30.0;5.5;-19.65;-10.7;52.226071075661054
