# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
29.0;3.5;0.75;-13.05;32.74087659180799
30.5;8.0;0.75;-13.05;36.44399813412354
29.0;3.5;0.75;-13.05;32.74087659180799
30.5;8.0;0.75;-13.05;36.44399813412354
26.0;8.0;0.75;-13.05;32.87346954612488
30.5;8.0;1.55;-11.95;35.15828494110599
29.0;3.5;1.55;-11.95;31.499285706187052
30.5;8.0;1.55;-11.95;35.15828494110599
30.5;8.0;1.55;-11.95;35.15828494110599
30.5;8.0;1.55;-11.95;35.15828494110599
21.5;5.0;1.2;-9.05;24.68790189546289
30.5;8.0;1.2;-9.05;33.899741886922975
32.0;6.5;1.2;-9.05;34.502789742280264
29.0;3.5;1.2;-9.05;30.501516355748613
32.0;6.5;1.2;-9.05;34.502789742280264
30.5;8.0;1.65;-6.3;32.19957297853498
24.5;3.5;1.65;-6.3;24.862873928812014
27.5;3.5;1.65;-6.3;27.645297972711383
26.0;3.5;1.65;-6.3;26.248095168983216
30.5;8.0;1.65;-6.3;32.19957297853498
23.0;8.0;1.2;-3.7;24.741261083461367
29.0;3.5;1.2;-3.7;28.717242207426537
29.0;3.5;1.2;-3.7;28.717242207426537
32.0;3.5;1.2;-3.7;31.630365157550745
32.0;6.5;1.2;-3.7;32.4450304361084
20.0;8.0;1.85;-2.25;20.844303778250787
15.5;8.0;1.85;-2.25;17.070002929115155
15.5;8.0;1.85;-2.25;17.070002929115155
