# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
-8.0;-9.75;-9.2;-10.75;1.5620499351813304
-5.5;-10.75;-9.2;-10.75;3.6999999999999993
-8.0;-9.75;-9.2;-10.75;1.5620499351813304
-8.0;-10.25;-9.2;-10.75;1.2999999999999994
-9.5;-10.25;-9.2;-10.75;0.5830951894845304
8.0;-4.5;-6.35;-10.2;15.44061203450174
-2.0;-12.25;-6.35;-10.2;4.808846015417836
30.5;5.0;-6.35;-10.2;39.86179248352989
-7.5;-10.25;-6.35;-10.2;1.1510864433221344
7.0;-6.0;-6.35;-10.2;13.995088424157954
6.5;-4.5;-4.1;-9.9;11.896217886370442
-6.0;-10.25;-4.1;-9.9;1.9319679086361659
7.5;-4.5;-4.1;-9.9;12.79531164137865
-5.0;-9.25;-4.1;-9.9;1.1101801655587265
10.0;-6.5;-4.1;-9.9;14.504137340772804
31.0;6.0;-2.05;-11.1;37.21172530265158
31.0;4.5;-2.05;-11.1;36.54671667879345
28.5;5.0;-2.05;-11.1;34.532774287624214
18.5;-0.25;-2.05;-11.1;23.238437985372425
-8.0;-9.75;-2.05;-11.1;6.10122938431264
-7.0;-9.75;-0.95;-9.95;6.053304882458837
28.5;5.5;-0.95;-9.95;33.256653469644235
-7.5;-9.75;-0.95;-9.95;6.553052723731131
29.0;5.0;-0.95;-9.95;33.473945091667936
31.0;4.5;-0.95;-9.95;35.065724005073676
26.5;5.5;0.85;-18.55;35.161413509698384
29.0;4.5;0.85;-18.55;36.38303175932429
18.5;-0.75;0.85;-18.55;25.067159791248788
29.0;4.5;0.85;-18.55;36.38303175932429
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;1.15;-15.15;36.84759150880828
11.0;-9.0;1.15;-15.15;11.612277984960574
1.0;-16.25;1.15;-15.15;1.1101801655587256
-1.0;-10.75;1.15;-15.15;4.897193073588175
27.0;4.0;1.15;-15.15;32.17056107686032
11.5;-10.0;0.75;-13.05;11.174300872985299
22.0;-2.75;0.75;-13.05;23.614667052490915
31.5;4.5;0.75;-13.05;35.40571987687865
20.0;-0.25;0.75;-13.05;23.11714731535879
31.0;4.0;0.75;-13.05;34.724127058862116
28.5;5.5;1.55;-11.95;32.106152058445126
32.0;4.5;1.55;-11.95;34.60931955413166
30.0;4.5;1.55;-11.95;32.86342952279935
28.0;4.5;1.55;-11.95;31.14811390758676
26.0;5.0;1.55;-11.95;29.750714277139632
20.5;0.75;1.2;-9.05;21.645553815968768
8.5;-4.5;1.2;-9.05;8.601889327351289
21.0;-0.75;1.2;-9.05;21.46928037918365
29.5;5.0;1.2;-9.05;31.595767121562343
28.5;5.0;1.2;-9.05;30.70329786847009
32.0;5.0;1.65;-6.3;32.3853747855417
31.5;4.5;1.65;-6.3;31.74370016239443
26.5;5.5;1.65;-6.3;27.509316603652664
28.5;5.0;1.65;-6.3;29.130954326969793
21.0;-1.75;1.65;-6.3;19.87775138188422
31.0;6.5;1.2;-3.7;31.497301471713413
11.5;-9.0;1.2;-3.7;11.583609109426993
28.5;4.5;1.2;-3.7;28.50491185743257
26.5;5.5;1.2;-3.7;26.92080979465514
16.0;-0.75;1.2;-3.7;15.0911397846551
23.5;4.0;1.85;-2.25;22.534085293173092
31.5;7.5;1.85;-2.25;31.211936819108164
22.0;6.5;1.85;-2.25;21.967817369961903
31.5;7.5;1.85;-2.25;31.211936819108164
24.5;5.5;1.85;-2.25;23.939193804303436
21.0;6.5;1.71;1.81;19.85195708236344
4.0;3.5;1.71;1.81;2.846085030353099
18.0;4.5;1.71;1.81;16.51060871076533
15.0;3.5;1.71;1.81;13.397022057158821
23.5;7.0;1.71;1.81;22.3995580313541
1.5;7.0;2.02;7.45;0.6876772498781679
1.0;5.5;2.02;7.45;2.200658992211197
6.5;6.5;2.02;7.45;4.57961788799022
2.0;7.0;2.02;7.45;0.4504442251822085
5.0;7.5;2.02;7.45;2.9804194335697116
8.0;10.0;2.49;7.6;6.01
8.0;5.0;2.49;7.6;6.092626691337653
14.5;9.0;2.49;7.6;12.09132333535085
23.5;5.0;2.49;7.6;21.170264523618968
9.5;9.5;2.49;7.6;7.26292640744762
1.5;7.5;1.52;9.32;1.8201098867925534
2.0;6.0;1.52;9.32;3.354519339637201
1.5;-0.25;1.52;9.32;9.57002089861877
7.5;6.5;1.52;9.32;6.611565623965326
1.0;11.0;1.52;9.32;1.7586358349584486
18.5;8.0;0.78;10.94;17.96223816788988
18.5;7.0;0.78;10.94;18.152740839884206
24.0;8.0;0.78;10.94;23.40538399599545
27.0;8.0;0.78;10.94;26.384313521484692
25.0;8.0;0.78;10.94;24.397786784870465
1.0;5.0;1.39;6.61;1.656562706328982
1.0;5.0;1.39;6.61;1.656562706328982
5.5;7.0;1.39;6.61;4.128462183428595
28.0;7.5;1.39;6.61;26.62487934244961
1.0;4.0;1.39;6.61;2.63897707454991
10.5;6.5;4.51;7.63;6.095654189666602
10.0;7.5;4.51;7.63;5.491538946415659
10.5;6.5;4.51;7.63;6.095654189666602
10.0;6.0;4.51;7.63;5.726866507960527
11.5;7.0;4.51;7.63;7.018333135438928
10.5;6.5;6.0;7.88;4.706846077789245
6.5;6.5;6.0;7.88;1.4677874505527018
7.5;8.0;6.0;7.88;1.5047923444781344
7.5;6.5;6.0;7.88;2.0382345301755636
12.5;7.5;6.0;7.88;6.51109821765883
14.0;6.0;9.08;7.24;5.073854550536505
10.5;6.5;9.08;7.24;1.6012495120998476
7.0;7.0;9.08;7.24;2.093800372528384
1.5;-9.75;9.08;7.24;18.604206513581815
10.0;6.0;9.08;7.24;1.5440207252495026
10.5;6.5;10.62;3.87;2.6327362192213637
13.0;5.0;10.62;3.87;2.634634699536162
8.5;6.5;10.62;3.87;3.3780615743351983
11.0;4.5;10.62;3.87;0.7357309290766567
12.0;5.5;10.62;3.87;2.135720019103628
10.0;5.5;10.99;7.19;1.9586219645454817
9.0;5.5;10.99;7.19;2.6107853224652544
9.0;6.0;10.99;7.19;2.3186634080866506
9.0;6.5;10.99;7.19;2.1062288574606516
10.5;6.0;10.99;7.19;1.286934341759517
16.5;6.5;11.76;7.76;4.904610076244594
8.5;6.5;11.76;7.76;3.49502503567571
10.0;4.5;11.76;7.76;3.704753703014547
8.0;7.0;11.76;7.76;3.8360396244043153
9.0;7.5;11.76;7.76;2.7722193275424654
7.5;-1.25;11.39;5.0;7.3616981736553155
10.0;6.0;11.39;5.0;1.7123375835389474
7.0;-1.75;11.39;5.0;8.051993541974559
11.0;3.5;11.39;5.0;1.549870962370739
10.0;5.5;11.39;5.0;1.4771932845772084
9.0;6.5;12.95;5.25;4.143066497173319
9.0;6.0;12.95;5.25;4.020572098594924
9.5;7.0;12.95;5.25;3.868462226776939
9.5;6.5;12.95;5.25;3.6694686263817538
8.0;4.5;12.95;5.25;5.00649578048359
10.5;6.0;13.46;7.85;3.490573018860944
10.0;6.0;13.46;7.85;3.9235315724484754
10.5;6.5;13.46;7.85;3.2533213797594613
12.5;4.5;13.46;7.85;3.4848385902362824
11.5;6.0;13.46;7.85;2.6951994360343727
13.5;7.0;14.98;7.55;1.578892016573648
12.5;5.5;14.98;7.55;3.2175922675193016
11.0;5.5;14.98;7.55;4.476929751514983
12.5;4.0;14.98;7.55;4.330461869131282
10.0;4.0;14.98;7.55;6.115791036325555
20.0;5.0;21.45;6.62;2.174143509522773
23.5;7.0;21.45;6.62;2.084922060893405
20.0;3.5;21.45;6.62;3.4404796177277372
8.0;-4.0;21.45;6.62;17.13729558594354
17.5;6.5;21.45;6.62;3.9518223644288457
16.0;-0.75;21.84;5.16;8.308652116920047
1.0;-13.25;21.84;5.16;27.80708003368926
-5.5;-9.75;21.84;5.16;31.141350323966364
1.0;7.25;21.84;5.16;20.944538667633623
-5.0;-7.75;21.84;5.16;29.78344674479433
3.5;-5.5;22.38;3.94;21.108481707598013
-11.5;-10.25;22.38;3.94;36.731600836337094
-18.0;-10.25;22.38;3.94;42.80070676986537
-10.0;-9.75;22.38;3.94;35.15509209204265
0.5;-8.75;22.38;3.94;25.29368498261967
9.5;5.0;22.3;6.36;12.87204723422036
6.5;6.25;22.3;6.36;15.800382906752608
21.0;3.5;22.3;6.36;3.1415919531345895
-5.0;-4.0;22.3;6.36;29.199650682842083
22.5;7.0;22.3;6.36;0.6705221845696079
-0.5;-9.75;28.12;7.57;33.45275474456476
-0.5;-12.25;28.12;7.57;34.81288267294163
0.5;-12.75;28.12;7.57;34.28945610533944
1.0;-10.75;28.12;7.57;32.72792080166413
-2.5;-9.25;28.12;7.57;34.93560934061406
-5.0;-8.25;31.78;7.62;40.05777452630139
1.5;-11.25;31.78;7.62;35.67849912762587
0.5;-8.75;31.78;7.62;35.3046073480502
1.5;-14.25;31.78;7.62;37.35204545938549
-2.0;-9.75;31.78;7.62;37.984277010363115
11.0;3.25;32.16;7.08;21.503825241105357
0.5;-0.5;32.16;7.08;32.55475387712215
11.0;7.5;32.16;7.08;21.164167831502372
