# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
11.0;3.5;6.0;7.88;6.647134721065912
11.0;6.5;6.0;7.88;5.186945151049893
8.0;8.0;6.0;7.88;2.003596765818911
9.5;5.0;6.0;7.88;4.532593076815963
11.0;6.5;9.08;7.24;2.057668583615933
11.0;3.5;9.08;7.24;4.204045670541651
11.0;8.0;9.08;7.24;2.064945519862449
9.5;3.5;9.08;7.24;3.763509000919222
9.5;5.0;9.08;7.24;2.279034883453959
11.0;3.5;10.62;3.87;0.5303772242470454
11.0;6.5;10.62;3.87;2.6573106705840774
11.0;3.5;10.62;3.87;0.5303772242470454
11.0;3.5;10.62;3.87;0.5303772242470454
11.0;5.0;10.62;3.87;1.1921828718783039
9.5;3.5;10.99;7.19;3.979472326829275
11.0;3.5;10.99;7.19;3.690013550110623
9.5;3.5;10.99;7.19;3.979472326829275
11.0;6.5;10.99;7.19;0.6900724599634451
11.0;8.0;10.99;7.19;0.810061726043145
17.0;8.0;11.76;7.76;5.245493303779922
12.5;6.5;11.76;7.76;1.4612323566086263
8.0;8.0;11.76;7.76;3.7676517885813174
8.0;8.0;11.76;7.76;3.7676517885813174
18.5;8.0;11.76;7.76;6.744271643402274
11.0;6.5;11.39;5.0;1.549870962370739
24.5;3.5;11.39;5.0;13.19553333518581
11.0;6.5;11.39;5.0;1.549870962370739
9.5;5.0;11.39;5.0;1.8900000000000006
9.5;5.0;11.39;5.0;1.8900000000000006
12.5;6.5;12.95;5.25;1.328533025558642
9.5;5.0;12.95;5.25;3.459046111285595
12.5;6.5;12.95;5.25;1.328533025558642
12.5;6.5;12.95;5.25;1.328533025558642
12.5;6.5;12.95;5.25;1.328533025558642
9.5;5.0;13.46;7.85;4.8789445579961255
11.0;8.0;13.46;7.85;2.4645689278249057
11.0;6.5;13.46;7.85;2.806082678753426
8.0;3.5;13.46;7.85;6.980981306378066
11.0;8.0;13.46;7.85;2.4645689278249057
15.5;8.0;14.98;7.55;0.6876772498781675
9.5;5.0;14.98;7.55;6.044245196879426
12.5;8.0;14.98;7.55;2.5204959829366924
17.0;8.0;14.98;7.55;2.069516851827981
14.0;8.0;14.98;7.55;1.0783784122468332
0.5;-10.75;21.45;6.62;27.21432343454454
2.0;12.5;21.45;6.62;20.31937252968211
24.5;6.5;21.45;6.62;3.0523597428874605
-23.5;-9.25;21.45;6.62;47.66927102442411
21.5;6.5;21.45;6.62;0.13000000000000037
-4.0;-9.25;21.84;5.16;29.586376932635737
2.0;-16.75;21.84;5.16;29.557971851938692
2.0;12.5;21.84;5.16;21.15422416445472
2.0;-10.75;21.84;5.16;25.431352697015548
-4.0;-9.25;21.84;5.16;29.586376932635737
26.0;3.5;22.38;3.94;3.6466422912043357
2.0;-7.75;22.38;3.94;23.494690889645682
0.5;-10.75;22.38;3.94;26.353946573521014
2.0;-10.75;22.38;3.94;25.12250982684652
0.5;-18.25;22.38;3.94;31.16296680356349
20.0;3.5;22.3;6.36;3.67009536660834
0.5;3.5;22.3;6.36;21.986805133988884
20.0;3.5;22.3;6.36;3.67009536660834
20.0;3.5;22.3;6.36;3.67009536660834
-23.5;-9.25;22.3;6.36;48.38710675376241
0.5;-10.75;28.12;7.57;33.143427704448435
0.5;-10.75;28.12;7.57;33.143427704448435
0.5;3.5;28.12;7.57;27.91826104899802
23.0;5.0;28.12;7.57;5.728813140607748
2.0;-10.75;28.12;7.57;31.904181544117378
0.5;-9.25;31.78;7.62;35.539207925895035
0.5;3.5;31.78;7.62;31.550163232541287
0.5;-10.75;31.78;7.62;36.27527119126748
0.5;-10.75;31.78;7.62;36.27527119126748
-23.5;-9.25;31.78;7.62;57.79684506960566
0.5;3.5;32.16;7.08;31.861763918527796
0.5;-3.25;32.16;7.08;33.302620017049705
0.5;3.5;32.16;7.08;31.861763918527796
32.0;8.0;32.16;7.08;0.9338094023942995
0.5;-3.25;32.16;7.08;33.302620017049705
0.5;-10.75;32.68;3.48;35.18586790175851
2.0;-12.25;32.68;3.48;34.47746075336755
-4.0;-9.25;32.68;3.48;38.8262192339146
32.0;3.5;32.68;3.48;0.6802940540677976
-4.0;-9.25;32.68;3.48;38.8262192339146
23.0;6.5;23.5;4.22;2.3341807984815577
26.0;3.5;23.5;4.22;2.60161488310626
26.0;5.0;23.5;4.22;2.618854711510358
23.0;6.5;23.5;4.22;2.3341807984815577
26.0;5.0;23.5;4.22;2.618854711510358
21.5;6.5;25.23;7.78;3.943513661698157
0.5;-7.75;25.23;7.78;29.201948565121473
0.5;-12.25;25.23;7.78;31.824107214500142
23.0;6.5;25.23;7.78;2.5712448347055563
-4.0;-9.25;25.23;7.78;33.82918562425055
-17.5;-10.75;-23.9;-9.65;6.493843238021686
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-17.5;-10.75;-23.9;-9.65;6.493843238021686
-14.5;-9.25;-23.0;-10.55;8.598837130682265
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-19.0;-9.25;-23.0;-10.55;4.205948168962618
26.0;5.0;-23.0;-10.55;51.40819487202405
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-17.5;-10.75;-19.65;-10.7;2.1505813167606553
-14.5;-9.25;-19.65;-10.7;5.350233639758173
32.0;3.5;-19.65;-10.7;53.56643071924804
-16.0;-10.75;-19.65;-10.7;3.6503424496887944
-14.5;-9.25;-19.65;-10.7;5.350233639758173
-19.0;-10.75;-17.35;-11.2;1.7102631376487054
-17.5;-10.75;-17.35;-11.2;0.4743416490252558
-19.0;-10.75;-17.35;-11.2;1.7102631376487054
-20.5;-10.75;-17.35;-11.2;3.181980515339462
-13.0;-9.25;-17.35;-11.2;4.767074574621212
-13.0;-10.75;-15.5;-9.6;2.7518175811634027
-14.5;-9.25;-15.5;-9.6;1.0594810050208545
-17.5;-9.25;-15.5;-9.6;2.0303940504246953
30.5;3.5;-15.5;-9.6;47.82896611886985
-10.0;-10.75;-15.5;-9.6;5.618941181397079
-22.0;-9.25;-12.9;-10.5;9.185450451665394
-10.0;-9.25;-12.9;-10.5;3.157926534927626
-10.0;-9.25;-12.9;-10.5;3.157926534927626
32.0;5.0;-12.9;-10.5;47.500105263041256
-22.0;-9.25;-12.9;-10.5;9.185450451665394
-8.5;-10.75;-10.55;-9.9;2.2192341021172153
-17.5;-9.25;-10.55;-9.9;6.980329505116502
-7.0;-9.25;-10.55;-9.9;3.6090164865237186
-14.5;-10.75;-10.55;-9.9;4.040420770167383
30.5;3.5;-10.55;-9.9;43.181738038203136
2.0;-12.25;-9.2;-10.75;11.299999999999999
-7.0;-10.75;-9.2;-10.75;2.1999999999999993
-7.0;-10.75;-9.2;-10.75;2.1999999999999993
-7.0;-10.75;-9.2;-10.75;2.1999999999999993
-7.0;-10.75;-9.2;-10.75;2.1999999999999993
-5.5;-9.25;-6.35;-10.2;1.2747548783981955
-5.5;-9.25;-6.35;-10.2;1.2747548783981955
32.0;5.0;-6.35;-10.2;41.25242417119266
-8.5;-10.75;-6.35;-10.2;2.2192341021172153
32.0;5.0;-6.35;-10.2;41.25242417119266
-1.0;-10.75;-4.1;-9.9;3.2144206320890856
-7.0;-9.25;-4.1;-9.9;2.9719522203427164
-4.0;-9.25;-4.1;-9.9;0.6576473218982956
32.0;5.0;-4.1;-9.9;39.054065089309205
32.0;5.0;-4.1;-9.9;39.054065089309205
-5.5;-10.75;-2.05;-11.1;3.4677081768799405
-8.5;-9.25;-2.05;-11.1;6.71006706374832
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;6.5;-2.05;-11.1;38.32965562068097
-5.5;-10.75;-0.95;-9.95;4.619794367718113
32.0;6.5;-0.95;-9.95;36.82804637772686
32.0;6.5;-0.95;-9.95;36.82804637772686
32.0;6.5;-0.95;-9.95;36.82804637772686
32.0;5.0;-0.95;-9.95;36.182937968053395
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;0.85;-18.55;39.0502880911268
30.5;8.0;0.85;-18.55;39.799811557342835
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;1.15;-15.15;36.84759150880828
32.0;5.0;1.15;-15.15;36.84759150880828
-10.0;-10.75;1.15;-15.15;11.986763533164405
32.0;5.0;1.15;-15.15;36.84759150880828
32.0;5.0;1.15;-15.15;36.84759150880828
21.5;8.0;0.75;-13.05;29.55782468315285
21.5;8.0;0.75;-13.05;29.55782468315285
32.0;5.0;0.75;-13.05;36.088294501125986
32.0;5.0;0.75;-13.05;36.088294501125986
32.0;5.0;0.75;-13.05;36.088294501125986
21.5;6.5;1.55;-11.95;27.173608520032815
29.0;3.5;1.55;-11.95;31.499285706187052
29.0;3.5;1.55;-11.95;31.499285706187052
21.5;5.0;1.55;-11.95;26.178330733643044
29.0;3.5;1.55;-11.95;31.499285706187052
32.0;6.5;1.2;-9.05;34.502789742280264
32.0;5.0;1.2;-9.05;33.853249474755
32.0;5.0;1.2;-9.05;33.853249474755
32.0;5.0;1.2;-9.05;33.853249474755
30.5;3.5;1.2;-9.05;31.874637252837875
32.0;5.0;1.65;-6.3;32.3853747855417
32.0;5.0;1.65;-6.3;32.3853747855417
32.0;5.0;1.65;-6.3;32.3853747855417
32.0;5.0;1.65;-6.3;32.3853747855417
32.0;6.5;1.65;-6.3;32.93876895088825
24.5;3.5;1.2;-3.7;24.387086746883075
26.0;6.5;1.2;-3.7;26.815667062372327
32.0;5.0;1.2;-3.7;32.005155834646395
32.0;6.5;1.2;-3.7;32.4450304361084
27.5;8.0;1.2;-3.7;28.78506557227202
26.0;6.5;1.85;-2.25;25.68628038467228
30.5;8.0;1.85;-2.25;30.42835848349365
30.5;8.0;1.85;-2.25;30.42835848349365
32.0;8.0;1.85;-2.25;31.844701286085254
32.0;8.0;1.85;-2.25;31.844701286085254
32.0;8.0;1.71;1.81;30.91601850174113
0.5;3.5;1.71;1.81;2.07850908104824
0.5;3.5;1.71;1.81;2.07850908104824
23.0;5.0;1.71;1.81;21.527661275670425
23.0;6.5;1.71;1.81;21.800463297829246
2.0;3.5;2.02;7.45;3.950050632586879
12.5;8.0;2.02;7.45;10.494422328075043
0.5;8.0;2.02;7.45;1.6164467204334325
32.0;3.5;2.02;7.45;30.239095555257602
12.5;8.0;2.02;7.45;10.494422328075043
2.0;5.0;2.49;7.6;2.6457702092207476
0.5;6.5;2.49;7.6;2.2737853900489378
0.5;8.0;2.49;7.6;2.0298029461009266
32.0;3.5;2.49;7.6;29.79345733546209
0.5;9.5;2.49;7.6;2.75138147118861
26.0;6.5;1.52;9.32;24.641891161191342
0.5;9.5;1.52;9.32;1.035760590097924
0.5;9.5;1.52;9.32;1.035760590097924
29.0;8.0;1.52;9.32;27.511684790285017
2.0;12.5;1.52;9.32;3.216022387981775
5.0;8.0;0.78;10.94;5.143150785267723
2.0;11.0;0.78;10.94;1.2214745187681977
0.5;9.5;0.78;10.94;1.4669696656713793
32.0;6.5;0.78;10.94;31.534140229281657
24.5;8.0;0.78;10.94;23.90150622868776
0.5;5.0;1.39;6.61;1.8396195258802839
2.0;5.0;1.39;6.61;1.7216852209390663
24.5;8.0;1.39;6.61;23.151764511587448
2.0;6.5;1.39;6.61;0.6198386886924695
18.5;8.0;1.39;6.61;17.16636828219644
11.0;8.0;4.51;7.63;6.500538439237168
11.0;6.5;4.51;7.63;6.587639941587579
5.0;3.5;4.51;7.63;4.158966217703625
9.5;5.0;4.51;7.63;5.640655990219577
6.5;3.5;4.51;7.63;4.584430171787983
11.0;3.5;6.0;7.88;6.647134721065912
11.0;8.0;6.0;7.88;5.001439792699698
11.0;8.0;6.0;7.88;5.001439792699698
11.0;3.5;6.0;7.88;6.647134721065912
8.0;8.0;6.0;7.88;2.003596765818911
9.5;5.0;9.08;7.24;2.279034883453959
9.5;6.5;9.08;7.24;0.850881895447306
11.0;5.0;9.08;7.24;2.950254226333724
9.5;5.0;9.08;7.24;2.279034883453959
9.5;6.5;9.08;7.24;0.850881895447306
11.0;6.5;10.62;3.87;2.6573106705840774
12.5;8.0;10.62;3.87;4.537763766438267
12.5;6.5;10.62;3.87;3.2328470424689137
12.5;8.0;10.62;3.87;4.537763766438267
18.5;8.0;10.62;3.87;8.896701635999715
9.5;5.0;10.99;7.19;2.648811054039152
9.5;6.5;10.99;7.19;1.6420109622045773
12.5;8.0;10.99;7.19;1.7135343591536176
11.0;3.5;10.99;7.19;3.690013550110623
9.5;5.0;10.99;7.19;2.648811054039152
11.0;6.5;11.76;7.76;1.4714618581533125
8.0;8.0;11.76;7.76;3.7676517885813174
11.0;6.5;11.76;7.76;1.4714618581533125
8.0;8.0;11.76;7.76;3.7676517885813174
9.5;5.0;11.76;7.76;3.5672398293358407
12.5;6.5;11.39;5.0;1.866038584810078
6.5;8.0;11.39;5.0;5.736906832082949
11.0;3.5;11.39;5.0;1.549870962370739
12.5;6.5;11.39;5.0;1.866038584810078
8.0;8.0;11.39;5.0;4.526820075947354
11.0;5.0;12.95;5.25;1.9659603251337492
9.5;5.0;12.95;5.25;3.459046111285595
15.5;8.0;12.95;5.25;3.7503333185198358
11.0;5.0;12.95;5.25;1.9659603251337492
11.0;5.0;12.95;5.25;1.9659603251337492
18.5;8.0;13.46;7.85;5.042231648784097
12.5;6.5;13.46;7.85;1.6565325230734231
12.5;8.0;13.46;7.85;0.9716480844420997
15.5;3.5;13.46;7.85;4.804591553920061
11.0;8.0;13.46;7.85;2.4645689278249057
9.5;6.5;14.98;7.55;5.57968637111442
15.5;8.0;14.98;7.55;0.6876772498781675
12.5;8.0;14.98;7.55;2.5204959829366924
18.5;8.0;14.98;7.55;3.548647629731642
12.5;8.0;14.98;7.55;2.5204959829366924
26.0;3.5;21.45;6.62;5.516964745219966
21.5;3.5;21.45;6.62;3.1204006153056696
20.0;3.5;21.45;6.62;3.4404796177277372
20.0;3.5;21.45;6.62;3.4404796177277372
24.5;6.5;21.45;6.62;3.0523597428874605
0.5;-13.75;21.84;5.16;28.5128690243546
-8.5;-9.25;21.84;5.16;33.58814820736624
0.5;-13.75;21.84;5.16;28.5128690243546
0.5;-13.75;21.84;5.16;28.5128690243546
-8.5;-9.25;21.84;5.16;33.58814820736624
26.0;6.5;22.38;3.94;4.433734317705563
21.5;5.0;22.38;3.94;1.3776792079435614
21.5;6.5;22.38;3.94;2.707027890510181
21.5;3.5;22.38;3.94;0.9838699100999065
27.5;3.5;22.38;3.94;5.138871471441956
-8.5;-9.25;22.3;6.36;34.529872574337716
21.5;3.5;22.3;6.36;2.969781136716981
-1.0;-9.25;22.3;6.36;28.04571446763302
21.5;3.5;22.3;6.36;2.969781136716981
20.0;3.5;22.3;6.36;3.67009536660834
0.5;-1.75;28.12;7.57;29.150073756338937
0.5;-16.75;28.12;7.57;36.80117932892912
0.5;-18.25;28.12;7.57;37.809215807789506
-8.5;-9.25;28.12;7.57;40.29809921075683
-1.0;-9.25;28.12;7.57;33.628660395561404
0.5;-13.75;31.78;7.62;37.88291567448314
2.0;-6.25;31.78;7.62;32.851564650713364
0.5;-13.75;31.78;7.62;37.88291567448314
-8.5;-9.25;31.78;7.62;43.67007327678762
0.5;-13.75;31.78;7.62;37.88291567448314
2.0;11.0;32.16;7.08;30.413681132016883
0.5;-18.25;32.16;7.08;40.545832091597276
0.5;3.5;32.16;7.08;31.861763918527796
-14.5;-10.75;32.16;7.08;49.95062061676511
-1.0;-9.25;32.16;7.08;36.96288002848262
0.5;-18.25;32.68;3.48;38.829696110065036
0.5;-6.25;32.68;3.48;33.61882359631283
0.5;-6.25;32.68;3.48;33.61882359631283
32.0;3.5;32.68;3.48;0.6802940540677976
2.0;-18.25;32.68;3.48;37.59594791995542
24.5;3.5;23.5;4.22;1.232233744059949
24.5;3.5;23.5;4.22;1.232233744059949
2.0;-15.25;23.5;4.22;29.005704611334647
26.0;5.0;23.5;4.22;2.618854711510358
26.0;3.5;23.5;4.22;2.60161488310626
-14.5;-10.75;25.23;7.78;43.8387248902155
0.5;-18.25;25.23;7.78;35.904509466082395
0.5;-15.25;25.23;7.78;33.79280692691864
23.0;8.0;25.23;7.78;2.24082574065901
0.5;-18.25;25.23;7.78;35.904509466082395
-17.5;-10.75;-23.9;-9.65;6.493843238021686
27.5;3.5;-23.9;-9.65;53.05546625937803
27.5;3.5;-23.9;-9.65;53.05546625937803
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-14.5;-9.25;-23.0;-10.55;8.598837130682265
-20.5;-9.25;-23.0;-10.55;2.8178005607210745
-14.5;-10.75;-23.0;-10.55;8.50235261559999
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-23.5;-10.75;-23.0;-10.55;0.5385164807134502
27.5;3.5;-19.65;-10.7;49.24187750279227
-14.5;-9.25;-19.65;-10.7;5.350233639758173
27.5;3.5;-19.65;-10.7;49.24187750279227
27.5;3.5;-19.65;-10.7;49.24187750279227
27.5;3.5;-19.65;-10.7;49.24187750279227
27.5;3.5;-17.35;-11.2;47.19758998084542
-17.5;-10.75;-17.35;-11.2;0.4743416490252558
-14.5;-9.25;-17.35;-11.2;3.4532593299664023
-16.0;-10.75;-17.35;-11.2;1.4230249470757717
-11.5;-10.75;-17.35;-11.2;5.867282164682385
27.5;3.5;-15.5;-9.6;44.95119575717647
-10.0;-10.75;-15.5;-9.6;5.618941181397079
27.5;3.5;-15.5;-9.6;44.95119575717647
27.5;3.5;-15.5;-9.6;44.95119575717647
-14.5;-9.25;-15.5;-9.6;1.0594810050208545
-16.0;-10.75;-12.9;-10.5;3.110064308016797
-22.0;-9.25;-12.9;-10.5;9.185450451665394
-16.0;-10.75;-12.9;-10.5;3.110064308016797
27.5;3.5;-12.9;-10.5;42.75698773300102
-13.0;-10.75;-12.9;-10.5;0.2692582403567251
-2.5;-9.25;-10.55;-9.9;8.076199601297631
-11.5;-10.75;-10.55;-9.9;1.2747548783981955
27.5;3.5;-10.55;-9.9;40.340581304686225
-7.0;-10.75;-10.55;-9.9;3.6503424496887966
-14.5;-10.75;-10.55;-9.9;4.040420770167383
-11.5;-10.75;-9.2;-10.75;2.3000000000000007
-13.0;-10.75;-9.2;-10.75;3.8000000000000007
-11.5;-9.25;-9.2;-10.75;2.745906043549197
-7.0;-9.25;-9.2;-10.75;2.662705391138869
-11.5;-9.25;-9.2;-10.75;2.745906043549197
-8.5;-10.75;-6.35;-10.2;2.2192341021172153
32.0;5.0;-6.35;-10.2;41.25242417119266
12.5;3.5;-6.35;-10.2;23.30262860709066
23.0;3.5;-6.35;-10.2;32.390006174744705
32.0;5.0;-6.35;-10.2;41.25242417119266
27.5;3.5;-4.1;-9.9;34.323752708583605
27.5;3.5;-4.1;-9.9;34.323752708583605
-2.5;-9.25;-4.1;-9.9;1.726991603917054
-1.0;-9.25;-4.1;-9.9;3.167412192942371
32.0;6.5;-4.1;-9.9;39.65059898664836
-7.0;-10.75;-2.05;-11.1;4.962358310319802
26.0;5.0;-2.05;-11.1;32.34211650464453
-4.0;-10.75;-2.05;-11.1;1.981161275615895
-7.0;-10.75;-2.05;-11.1;4.962358310319802
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;5.0;-0.95;-9.95;36.182937968053395
2.0;-4.75;-0.95;-9.95;5.9785031571456075
32.0;5.0;-0.95;-9.95;36.182937968053395
-8.5;-9.25;-0.95;-9.95;7.582380892569299
32.0;5.0;-0.95;-9.95;36.182937968053395
27.5;3.5;0.85;-18.55;34.58937698195791
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;0.85;-18.55;39.0502880911268
17.0;3.5;0.85;-18.55;27.331758084689685
32.0;6.5;1.15;-15.15;37.68879143724298
32.0;5.0;1.15;-15.15;36.84759150880828
32.0;5.0;1.15;-15.15;36.84759150880828
32.0;5.0;1.15;-15.15;36.84759150880828
32.0;5.0;1.15;-15.15;36.84759150880828
32.0;5.0;0.75;-13.05;36.088294501125986
32.0;5.0;0.75;-13.05;36.088294501125986
32.0;5.0;0.75;-13.05;36.088294501125986
0.5;-15.25;0.75;-13.05;2.2141589825484522
32.0;6.5;0.75;-13.05;36.861429706401786
32.0;6.5;1.55;-11.95;35.603440844952054
32.0;6.5;1.55;-11.95;35.603440844952054
32.0;5.0;1.55;-11.95;34.84974892305539
32.0;6.5;1.55;-11.95;35.603440844952054
23.0;6.5;1.55;-11.95;28.293197062191467
32.0;6.5;1.2;-9.05;34.502789742280264
32.0;6.5;1.2;-9.05;34.502789742280264
32.0;5.0;1.2;-9.05;33.853249474755
32.0;5.0;1.2;-9.05;33.853249474755
30.5;3.5;1.2;-9.05;31.874637252837875
32.0;5.0;1.65;-6.3;32.3853747855417
32.0;5.0;1.65;-6.3;32.3853747855417
32.0;8.0;1.65;-6.3;33.55014903096557
24.5;3.5;1.65;-6.3;24.862873928812014
32.0;6.5;1.65;-6.3;32.93876895088825
30.5;3.5;1.2;-3.7;30.17167545894659
2.0;-3.25;1.2;-3.7;0.9178779875342911
30.5;3.5;1.2;-3.7;30.17167545894659
21.5;6.5;1.2;-3.7;22.718494668441394
26.0;5.0;1.2;-3.7;26.28174271238496
26.0;3.5;1.85;-2.25;24.825088116661338
23.0;3.5;1.85;-2.25;21.917686921753397
21.5;5.0;1.85;-2.25;20.944808425956058
24.5;3.5;1.85;-2.25;23.368461652406644
23.0;3.5;1.85;-2.25;21.917686921753397
12.5;8.0;1.71;1.81;12.439461403131567
18.5;3.5;1.71;1.81;16.874839258493694
21.5;6.5;1.71;1.81;20.338146424883462
29.0;8.0;1.71;1.81;27.983212824834823
18.5;8.0;1.71;1.81;17.894697538656526
12.5;8.0;2.02;7.45;10.494422328075043
12.5;8.0;2.02;7.45;10.494422328075043
2.0;8.0;2.02;7.45;0.5503635162326804
30.5;3.5;2.02;7.45;28.75261553319976
12.5;8.0;2.02;7.45;10.494422328075043
12.5;8.0;2.49;7.6;10.017988820117539
2.0;9.5;2.49;7.6;1.9621671692289628
12.5;8.0;2.49;7.6;10.017988820117539
0.5;9.5;2.49;7.6;2.75138147118861
21.5;6.5;2.49;7.6;19.041798759571005
2.0;12.5;1.52;9.32;3.216022387981775
0.5;11.0;1.52;9.32;1.9654007224991037
0.5;9.5;1.52;9.32;1.035760590097924
-17.5;-10.75;1.52;9.32;27.650773949385215
2.0;2.0;1.52;9.32;7.335720823477405
24.5;8.0;0.78;10.94;23.90150622868776
0.5;9.5;0.78;10.94;1.4669696656713793
21.5;6.5;0.78;10.94;21.190375173649002
24.5;8.0;0.78;10.94;23.90150622868776
24.5;8.0;0.78;10.94;23.90150622868776
12.5;8.0;1.39;6.61;11.196615560069926
5.0;3.5;1.39;6.61;4.76489244369692
12.5;8.0;1.39;6.61;11.196615560069926
2.0;11.0;1.39;6.61;4.4321777942677345
2.0;11.0;1.39;6.61;4.4321777942677345
11.0;8.0;4.51;7.63;6.500538439237168
9.5;5.0;4.51;7.63;5.640655990219577
2.0;8.0;4.51;7.63;2.537124356431903
2.0;8.0;4.51;7.63;2.537124356431903
2.0;8.0;4.51;7.63;2.537124356431903
11.0;8.0;6.0;7.88;5.001439792699698
12.5;3.5;6.0;7.88;7.838009951511927
12.5;5.0;6.0;7.88;7.109458488520768
11.0;6.5;6.0;7.88;5.186945151049893
6.5;8.0;6.0;7.88;0.5141984052872977
11.0;5.0;9.08;7.24;2.950254226333724
11.0;6.5;9.08;7.24;2.057668583615933
11.0;5.0;9.08;7.24;2.950254226333724
11.0;6.5;9.08;7.24;2.057668583615933
11.0;5.0;9.08;7.24;2.950254226333724
11.0;5.0;10.62;3.87;1.1921828718783039
12.5;8.0;10.62;3.87;4.537763766438267
12.5;5.0;10.62;3.87;2.1934675744127157
12.5;3.5;10.62;3.87;1.9160636732634966
14.0;8.0;10.62;3.87;5.336787423160117
12.5;5.0;10.99;7.19;2.660112779564055
9.5;5.0;10.99;7.19;2.648811054039152
11.0;8.0;10.99;7.19;0.810061726043145
9.5;3.5;10.99;7.19;3.979472326829275
11.0;6.5;10.99;7.19;0.6900724599634451
11.0;6.5;11.76;7.76;1.4714618581533125
11.0;6.5;11.76;7.76;1.4714618581533125
8.0;8.0;11.76;7.76;3.7676517885813174
11.0;6.5;11.76;7.76;1.4714618581533125
11.0;5.0;11.76;7.76;2.8627259736132618
11.0;3.5;11.39;5.0;1.549870962370739
11.0;3.5;11.39;5.0;1.549870962370739
11.0;3.5;11.39;5.0;1.549870962370739
12.5;3.5;11.39;5.0;1.866038584810078
11.0;5.0;11.39;5.0;0.39000000000000057
9.5;6.5;12.95;5.25;3.6694686263817538
9.5;5.0;12.95;5.25;3.459046111285595
12.5;6.5;12.95;5.25;1.328533025558642
12.5;6.5;12.95;5.25;1.328533025558642
12.5;6.5;12.95;5.25;1.328533025558642
12.5;8.0;13.46;7.85;0.9716480844420997
11.0;3.5;13.46;7.85;4.997409328842295
12.5;8.0;13.46;7.85;0.9716480844420997
12.5;3.5;13.46;7.85;4.45467170507547
6.5;3.5;13.46;7.85;8.207563584889245
11.0;3.5;14.98;7.55;5.678283191247158
12.5;8.0;14.98;7.55;2.5204959829366924
12.5;8.0;14.98;7.55;2.5204959829366924
11.0;5.0;14.98;7.55;4.726827688841641
11.0;3.5;14.98;7.55;5.678283191247158
21.5;3.5;21.45;6.62;3.1204006153056696
17.0;3.5;21.45;6.62;5.434786104346702
2.0;-7.75;21.45;6.62;24.182625994709507
2.0;12.5;21.45;6.62;20.31937252968211
23.0;3.5;21.45;6.62;3.483805390661195
0.5;12.5;21.84;5.16;22.5670379093048
0.5;9.5;21.84;5.16;21.77685009362006
0.5;-6.25;21.84;5.16;24.198836748901794
0.5;-6.25;21.84;5.16;24.198836748901794
-11.5;-9.25;21.84;5.16;36.32084387786165
-11.5;-9.25;22.38;3.94;36.35698694886582
23.0;6.5;22.38;3.94;2.634008352302627
-11.5;-9.25;22.38;3.94;36.35698694886582
26.0;6.5;22.38;3.94;4.433734317705563
0.5;-1.75;22.38;3.94;22.607753094900872
21.5;3.5;22.3;6.36;2.969781136716981
24.5;8.0;22.3;6.36;2.7440116617827988
0.5;9.5;22.3;6.36;22.024976730975222
21.5;3.5;22.3;6.36;2.969781136716981
24.5;8.0;22.3;6.36;2.7440116617827988
32.0;3.5;28.12;7.57;5.623104124947358
0.5;9.5;28.12;7.57;27.687349096654234
0.5;9.5;28.12;7.57;27.687349096654234
-11.5;-9.25;28.12;7.57;43.042499927397344
24.5;8.0;28.12;7.57;3.6454492178605378
-2.5;-9.25;31.78;7.62;38.206220697682205
-14.5;-10.75;31.78;7.62;49.79252253099857
0.5;-6.25;31.78;7.62;34.21717843423096
0.5;-4.75;31.78;7.62;33.63711194499314
2.0;0.5;31.78;7.62;30.619320697886163
27.5;8.0;32.16;7.08;4.749947368129458
-1.0;-9.25;32.16;7.08;36.96288002848262
-2.5;-9.25;32.16;7.08;38.314285847448595
-2.5;-9.25;32.16;7.08;38.314285847448595
-2.5;-9.25;32.16;7.08;38.314285847448595
2.0;-12.25;32.68;3.48;34.47746075336755
2.0;-12.25;32.68;3.48;34.47746075336755
2.0;-12.25;32.68;3.48;34.47746075336755
0.5;-4.75;32.68;3.48;33.21573873933861
-2.5;-9.25;32.68;3.48;37.41236827574539
18.5;8.0;23.5;4.22;6.2680459475023
24.5;3.5;23.5;4.22;1.232233744059949
24.5;3.5;23.5;4.22;1.232233744059949
24.5;3.5;23.5;4.22;1.232233744059949
-2.5;-9.25;23.5;4.22;29.282091796864513
0.5;-18.25;25.23;7.78;35.904509466082395
0.5;-15.25;25.23;7.78;33.79280692691864
-11.5;-9.25;25.23;7.78;40.48597040951347
