# interval; count;
13.8;425
14.0;426
14.3;427
0.9;12
1.3;18
13.4;415
25.8;498
15.200000000000001;456
1.9000000000000001;79
2.0;94
15.700000000000001;458
15.8;462
14.5;429
26.700000000000003;500
2.4000000000000004;95
2.9000000000000004;98
15.0;430
3.4000000000000004;119
3.2;106
3.3000000000000003;112
3.9000000000000004;126
16.3;465
16.2;464
16.0;463
4.6000000000000005;161
16.6;486
16.5;466
5.1000000000000005;172
4.9;170
5.4;177
5.2;174
5.9;195
17.900000000000002;491
17.6;487
5.7;182
17.7;490
5.6000000000000005;179
6.300000000000001;220
6.1000000000000005;209
18.0;496
6.9;336
6.4;331
7.9;348
7.4;340
9.4;370
8.9;365
9.0;369
21.1;497
9.9;375
11.100000000000001;399
10.9;393
10.4;390
11.9;402
12.4;413
