# interval; count;
27.5;365
0.4;3
28.3;367
0.8;5
0.9;7
1.2000000000000002;12
1.5;15
1.7000000000000002;16
25.8;340
1.9000000000000001;29
56.400000000000006;500
2.1;46
26.3;344
2.0;30
2.3000000000000003;51
26.1;341
2.2;50
2.5;56
26.700000000000003;355
2.4000000000000004;54
26.400000000000002;348
26.5;352
2.6;59
2.9000000000000004;64
2.8000000000000003;61
3.1;77
3.0;73
26.900000000000002;364
3.4000000000000004;78
3.8000000000000003;94
3.9000000000000004;95
3.6;90
3.7;91
4.2;106
4.0;98
4.6000000000000005;113
31.6;398
4.5;111
5.0;132
4.9;127
4.800000000000001;114
29.1;394
5.5;149
5.300000000000001;136
5.2;134
5.7;153
5.6000000000000005;150
29.900000000000002;395
30.0;396
6.1000000000000005;160
6.0;158
6.9;166
7.1000000000000005;171
6.4;161
6.5;162
33.800000000000004;446
33.7;443
34.9;462
7.9;174
34.6;461
7.300000000000001;172
34.5;450
32.7;412
32.4;411
8.700000000000001;177
32.2;405
32.1;401
9.3;179
33.4;441
32.9;438
9.0;178
10.3;180
10.8;184
10.5;181
11.8;188
11.4;186
13.600000000000001;191
14.3;193
14.200000000000001;192
13.100000000000001;189
13.4;190
15.200000000000001;204
15.4;206
15.8;207
14.4;198
14.9;200
17.0;217
16.900000000000002;216
16.3;209
16.5;213
18.7;230
18.5;227
18.900000000000002;231
17.8;218
18.3;226
18.0;220
18.1;224
20.400000000000002;245
20.700000000000003;246
20.1;242
47.400000000000006;487
19.5;241
19.400000000000002;233
22.0;270
21.700000000000003;260
21.8;265
21.3;251
21.400000000000002;252
20.900000000000002;247
21.0;248
21.1;249
23.8;310
50.900000000000006;497
23.400000000000002;287
22.700000000000003;273
22.5;272
25.400000000000002;316
25.1;315
24.8;312
