# interval; count;
0.30000000000000004;1
0.4;3
27.8;419
0.5;10
0.6000000000000001;12
27.700000000000003;418
28.3;431
0.8;13
0.9;30
28.200000000000003;425
28.1;424
1.0;34
28.0;423
1.1;36
1.2000000000000002;39
1.3;46
1.4000000000000001;70
1.5;73
1.7000000000000002;81
1.6;74
25.900000000000002;401
1.9000000000000001;110
25.6;398
2.1;131
26.3;409
2.0;117
26.0;404
2.2;132
2.5;144
2.4000000000000004;142
26.400000000000002;411
2.7;171
2.6;170
26.5;413
27.0;416
2.9000000000000004;185
2.8000000000000003;173
3.1;199
3.0;195
3.4000000000000004;221
3.5;229
3.3000000000000003;202
3.9000000000000004;246
3.6;243
31.0;457
31.3;468
4.0;259
31.5;470
4.4;267
4.5;268
28.8;447
4.9;274
4.800000000000001;272
29.1;449
29.200000000000003;450
5.5;282
5.4;278
5.9;285
5.6000000000000005;284
6.0;288
6.800000000000001;296
6.9;297
6.4;292
33.800000000000004;494
6.5;295
32.4;472
33.4;481
9.4;301
33.300000000000004;480
9.0;299
10.3;306
9.8;304
9.9;305
9.600000000000001;302
10.9;311
10.4;308
10.5;310
11.600000000000001;315
11.4;313
35.300000000000004;498
11.200000000000001;312
12.3;319
12.100000000000001;317
13.8;322
14.100000000000001;323
13.0;320
38.5;500
17.0;334
16.1;327
16.6;333
16.5;331
18.400000000000002;338
18.8;339
18.1;336
20.700000000000003;348
20.6;345
19.6;341
19.8;343
19.3;340
22.0;372
21.8;368
21.3;357
21.400000000000002;365
21.0;349
21.1;355
23.6;390
23.5;386
23.400000000000002;375
25.400000000000002;395
25.1;394
24.400000000000002;392
