# estimated x; estimated y; actual x; actual y; error distance
-17.0;-9.75;-23.9;-9.65;6.9007245996344455
-20.5;-9.75;-23.9;-9.65;3.4014702703389883
-20.5;-10.25;-23.9;-9.65;3.4525353003264123
7.0;-0.75;-23.9;-9.65;32.156181365330056
-21.5;-9.75;-23.9;-9.65;2.4020824298928614
-21.0;-9.75;-23.0;-10.55;2.154065922853802
-21.0;-9.75;-23.0;-10.55;2.154065922853802
-21.0;-9.25;-23.0;-10.55;2.385372088375313
-21.0;-9.25;-23.0;-10.55;2.385372088375313
-19.5;-9.75;-23.0;-10.55;3.5902646142032486
-14.5;-10.25;-19.65;-10.7;5.169622810225132
-19.5;-10.25;-19.65;-10.7;0.4743416490252558
-18.5;-10.25;-19.65;-10.7;1.2349089035228453
-5.5;-6.0;-19.65;-10.7;14.910147551248444
-17.5;-9.75;-19.65;-10.7;2.3505318547086302
-20.0;-9.75;-17.35;-11.2;3.0207614933986418
-18.0;-9.75;-17.35;-11.2;1.589024858207069
-15.0;-10.25;-17.35;-11.2;2.5347583711273165
-12.5;-9.75;-17.35;-11.2;5.0621141828291485
-16.0;-10.25;-17.35;-11.2;1.6507574019219184
-14.0;-10.25;-15.5;-9.6;1.6347782724271815
-12.5;-10.25;-15.5;-9.6;3.0696090956341657
-16.5;-10.25;-15.5;-9.6;1.1926860441876566
-15.0;-10.25;-15.5;-9.6;0.8200609733428366
-17.5;-9.75;-15.5;-9.6;2.005617112013158
-8.5;-10.75;-12.9;-10.5;4.407096549884062
-18.5;-10.25;-12.9;-10.5;5.605577579518457
-11.5;-10.75;-12.9;-10.5;1.4221462653327894
-12.0;-10.75;-12.9;-10.5;0.9340770846134705
-13.5;-10.25;-12.9;-10.5;0.6499999999999997
-16.0;-9.75;-10.55;-9.9;5.452063829413591
-10.5;-9.75;-10.55;-9.9;0.15811388300841953
-4.5;-12.25;-10.55;-9.9;6.490377492873585
-10.0;-9.75;-10.55;-9.9;0.5700877125495698
-12.5;-10.25;-10.55;-9.9;1.981161275615894
-9.5;-10.25;-9.2;-10.75;0.5830951894845304
-11.0;-10.25;-9.2;-10.75;1.868154169226941
-9.5;-10.25;-9.2;-10.75;0.5830951894845304
-8.5;-10.25;-9.2;-10.75;0.8602325267042621
-8.5;-10.25;-9.2;-10.75;0.8602325267042621
15.5;-2.25;-6.35;-10.2;23.251344047172843
-5.0;-11.75;-6.35;-10.2;2.055480479109447
15.5;-2.25;-6.35;-10.2;23.251344047172843
-3.5;-11.75;-6.35;-10.2;3.244225639501667
-2.0;-11.75;-6.35;-10.2;4.617899955607527
-8.0;-9.75;-4.1;-9.9;3.902883549377307
4.5;-6.5;-4.1;-9.9;9.247702417357514
21.5;4.0;-4.1;-9.9;29.130224853234488
1.0;-11.75;-4.1;-9.9;5.425172808307584
-0.5;-10.25;-4.1;-9.9;3.6169738732813648
18.5;1.75;-2.05;-11.1;24.236852105832554
5.5;-5.5;-2.05;-11.1;9.400132977782814
-2.5;-9.75;-2.05;-11.1;1.4230249470757705
7.0;-3.5;-2.05;-11.1;11.817888982385984
-5.0;-10.25;-2.05;-11.1;3.07001628660175
8.5;-4.5;-0.95;-9.95;10.908941286852723
26.5;3.5;-0.95;-9.95;30.568038864146978
-7.0;-9.25;-0.95;-9.95;6.0903612372337985
-5.5;-9.25;-0.95;-9.95;4.603531253288066
26.5;3.5;-0.95;-9.95;30.568038864146978
15.0;-1.75;0.85;-18.55;21.965029023427217
21.5;4.0;0.85;-18.55;30.576543297109303
8.5;-10.0;0.85;-18.55;11.472793905583766
21.5;4.0;0.85;-18.55;30.576543297109303
27.5;3.5;0.85;-18.55;34.58937698195791
8.5;-4.5;1.15;-15.15;12.940054095713819
23.5;5.5;1.15;-15.15;30.429344389914153
19.5;-2.25;1.15;-15.15;22.430615238998687
24.0;4.5;1.15;-15.15;30.13710337773025
26.5;3.5;1.15;-15.15;31.471336164834185
-0.5;-12.25;0.75;-13.05;1.4840822079655833
0.0;-11.25;0.75;-13.05;1.9500000000000006
1.5;-15.75;0.75;-13.05;2.80223125384041
24.0;4.5;0.75;-13.05;29.130139031594066
6.5;-2.5;0.75;-13.05;12.015198708302748
25.5;4.5;1.55;-11.95;29.055206073955144
18.0;0.25;1.55;-11.95;20.480295408025732
25.5;5.0;1.55;-11.95;29.34118266191736
25.5;5.0;1.55;-11.95;29.34118266191736
24.0;4.5;1.55;-11.95;27.83172650052454
8.0;-8.0;1.2;-9.05;6.8805886376094305
22.5;6.0;1.2;-9.05;26.080500378635378
8.0;-8.0;1.2;-9.05;6.8805886376094305
26.0;5.0;1.2;-9.05;28.50337699291086
14.5;1.25;1.2;-9.05;16.82200939245963
27.0;3.5;1.65;-6.3;27.178346160132705
23.5;5.5;1.65;-6.3;24.832690148270288
27.5;3.5;1.65;-6.3;27.645297972711383
21.5;4.0;1.65;-6.3;22.363195209987325
26.5;3.5;1.65;-6.3;26.71259066432906
22.5;6.0;1.2;-3.7;23.404700382615456
23.0;6.0;1.2;-3.7;23.86063704095094
22.5;6.0;1.2;-3.7;23.404700382615456
23.0;7.0;1.2;-3.7;24.284357104934855
21.5;4.0;1.2;-3.7;21.71128738697915
14.0;0.75;1.85;-2.25;12.51489113016969
23.0;6.0;1.85;-2.25;22.70209241457712
21.0;7.0;1.85;-2.25;21.266993205434567
23.0;6.0;1.85;-2.25;22.70209241457712
