# interval; count;
13.8;447
7.1000000000000005;317
6.4;216
0.5;26
6.6000000000000005;217
7.6000000000000005;329
13.0;415
1.1;27
13.200000000000001;416
1.3;36
7.4;328
13.4;418
1.5;37
15.200000000000001;477
8.700000000000001;330
1.9000000000000001;83
26.200000000000003;500
2.1;115
21.700000000000003;496
2.0;113
15.8;479
26.0;498
14.5;450
9.5;357
8.9;356
2.9000000000000004;118
3.4000000000000004;173
3.2;153
9.9;361
4.2;177
11.100000000000001;395
4.6000000000000005;198
16.6;491
10.4;391
4.4;185
11.9;403
4.9;203
5.9;213
12.4;414
6.2;214
18.0;494
24.1;497
